"","Dolphin.ID","Birth.Date","Death.Date","Sex","total.num.sightings","gap","time","event","trunc.time","first.sight.date","last.sight.date"
"942",942,1981-11-01,NA,"Female",47,3.99452429842574,38.1656399726215,0,3.16769336071184,1994-04-07,2019-11-16
"943",943,1972-11-01,2011-05-01,"Female",108,2.26420260095825,38.4941820670773,1,12.1670088980151,1993-06-28,2009-10-10
"944",944,1978-11-01,2017-05-01,"Male",82,2.95687885010267,38.4969199178645,1,6.16837782340862,1997-11-02,2014-07-05
"945",945,1966-11-01,2005-05-01,"Female",266,0.618754277891855,38.4969199178645,1,18.1683778234086,1985-08-09,2004-08-14
"946",946,1973-11-01,2012-05-01,"Female",45,2.96235455167693,38.4969199178645,1,11.1676933607118,1998-06-27,2009-11-07
"947",947,1973-11-01,2012-05-01,"Female",65,2.93223819301848,38.4969199178645,1,11.1676933607118,1993-07-23,2010-04-07
"948",948,1967-11-01,2006-09-01,"Female",194,0.80766598220397,38.8336755646817,1,17.1690622861054,1986-06-05,2006-07-13
"949",949,1980-11-01,NA,"Male",118,2.68583162217659,39.1649555099247,0,4.16700889801506,1991-04-04,2016-05-30
"950",950,1980-11-01,NA,"Female",11,2.7460643394935,39.1649555099247,0,4.16700889801506,2006-10-25,2017-06-14
"951",951,1980-11-01,NA,"Male",360,0.928131416837782,39.1649555099247,0,4.16700889801506,1986-05-18,2019-11-09
"952",952,1980-11-01,NA,"Male",396,1.07597535934292,39.1649555099247,0,4.16700889801506,1988-12-22,2019-12-03
"953",953,1980-11-01,NA,"Male",53,2.93771389459274,39.1649555099247,0,4.16700889801506,1996-09-13,2017-10-13
"954",954,1979-11-01,2019-03-25,"Female",952,0.878850102669405,39.3949349760438,1,5.16906228610541,1985-05-15,2018-10-12
"955",955,1972-11-01,2012-05-01,"Male",20,2.31074606433949,39.4962354551677,1,12.1670088980151,2001-08-02,2010-10-16
"956",956,1960-11-01,2000-05-01,"Male",382,0.334017796030116,39.4962354551677,1,24.1670088980151,1985-05-10,1999-11-04
"957",957,1974-11-01,2014-05-01,"Female",141,1.38261464750171,39.4962354551677,1,10.1683778234086,1990-08-27,2013-06-08
"958",958,1974-11-01,2014-05-01,"Female",224,0.985626283367556,39.4962354551677,1,10.1683778234086,1985-07-02,2013-11-29
"959",959,1972-11-01,2012-05-01,"Female",93,1.75496235455168,39.4962354551677,1,12.1670088980151,1990-09-14,2011-10-01
"960",960,1974-11-01,2014-05-01,"Male",154,2.19301848049281,39.4962354551677,1,10.1683778234086,1987-09-21,2013-10-30
"961",961,1975-12-29,2015-07-06,"Female",901,0.87337440109514,39.5181382614647,1,9.01026694045174,1985-05-06,2015-07-01
"962",962,1972-11-01,2012-11-01,"Female",62,2.23956194387406,40,1,12.1670088980151,1993-09-21,2009-11-04
"963",963,1979-11-01,2020-05-01,"Female",226,1.44832306639288,40.1670088980151,0,5.16906228610541,1989-05-29,2018-08-26
"964",964,1979-11-01,NA,"Female",144,1.54962354551677,40.1670088980151,0,5.16906228610541,1994-03-16,2019-10-08
"965",965,1973-11-01,2014-05-01,"Male",104,1.65913757700205,40.4955509924709,1,11.1676933607118,1989-07-11,2013-06-22
"966",966,1966-11-01,2007-05-01,"Male",163,1.02121834360027,40.4955509924709,1,18.1683778234086,1988-08-13,2006-10-19
"967",967,1965-11-01,2006-05-01,"Male",562,0.506502395619439,40.4955509924709,1,19.1676933607118,1985-06-22,2005-11-22
"968",968,1974-11-01,2015-05-01,"Male",134,2.8993839835729,40.4955509924709,1,10.1683778234086,1991-04-04,2013-11-15
"969",969,1977-11-01,2018-05-01,"Female",36,2.84462696783025,40.4955509924709,1,7.16769336071184,1989-06-16,2015-08-17
"970",970,1967-11-01,2008-05-01,"Male",188,0.744695414099932,40.498288843258,1,17.1690622861054,1990-03-24,2007-06-24
"971",971,1978-11-01,NA,"Male",192,1.92197125256674,41.1663244353183,0,6.16837782340862,1989-06-11,2019-08-03
"972",972,1978-11-01,NA,"Male",68,2.70225872689938,41.1663244353183,0,6.16837782340862,1990-03-30,2019-11-26
"973",973,1978-11-01,NA,"Male",318,0.928131416837782,41.1663244353183,0,6.16837782340862,1989-05-31,2019-12-02
"974",974,1972-11-01,2014-05-01,"Male",238,0.952772073921971,41.4948665297741,1,12.1670088980151,1985-05-15,2013-05-19
"975",975,1965-11-01,2007-05-01,"Female",43,2.07802874743326,41.4948665297741,1,19.1676933607118,1990-09-28,2005-04-07
"976",976,1964-11-01,2006-05-01,"Female",13,0.728268309377139,41.4948665297741,1,20.1670088980151,1997-06-15,1999-06-21
"977",977,1977-11-01,2019-05-01,"Male",156,2.90759753593429,41.4948665297741,1,7.16769336071184,1991-04-06,2016-05-13
"978",978,1966-11-01,2008-05-01,"Male",210,0.744695414099932,41.4976043805613,1,18.1683778234086,1988-08-13,2007-06-08
"979",979,1977-11-01,NA,"Female",68,2.37371663244353,42.1656399726215,0,7.16769336071184,1995-08-12,2019-12-03
"980",980,1977-11-01,NA,"Male",143,2.68583162217659,42.1656399726215,0,7.16769336071184,1992-07-27,2019-06-12
"981",981,1977-11-01,NA,"Female",118,1.36071184120465,42.1656399726215,0,7.16769336071184,1992-10-20,2017-07-22
"982",982,1977-11-01,NA,"Male",156,2.8993839835729,42.1656399726215,0,7.16769336071184,1990-03-31,2019-12-03
"983",983,1976-12-01,2019-03-22,"Female",1251,0.87337440109514,42.3025325119781,1,8.08487337440109,1985-05-06,2018-10-31
"984",984,1972-11-01,2015-05-01,"Male",677,0.87337440109514,42.4941820670773,1,12.1670088980151,1985-06-22,2014-11-25
"985",985,1963-11-01,2006-05-01,"Male",144,0.960985626283368,42.4969199178645,1,21.1690622861054,1987-07-27,2005-06-30
"986",986,1976-11-01,NA,"Female",44,1.96303901437372,43.1649555099247,0,8.16700889801506,1999-08-23,2019-06-12
"987",987,1976-11-01,NA,"Male",54,2.94045174537988,43.1649555099247,0,8.16700889801506,1996-11-12,2019-09-25
"988",988,1972-11-01,2016-05-01,"Female",89,2.05886379192334,43.4962354551677,1,12.1670088980151,1994-07-07,2014-07-26
"989",989,1961-11-01,2005-05-01,"Male",32,1.16084873374401,43.4962354551677,1,23.1676933607118,1985-06-22,2000-10-27
"990",990,1965-11-01,2009-05-01,"Female",390,0.85968514715948,43.4962354551677,1,19.1676933607118,1985-07-09,2008-09-15
"991",991,1971-11-01,2015-05-01,"Female",146,1.09514031485284,43.4962354551677,1,13.1690622861054,1985-07-09,2014-10-16
"992",992,1975-11-01,NA,"Male",378,0.939082819986311,44.1670088980151,0,9.16906228610541,1988-04-16,2019-12-03
"993",993,1975-11-01,NA,"Male",394,0.97741273100616,44.1670088980151,0,9.16906228610541,1985-05-15,2019-06-13
"994",994,1972-11-01,2017-05-01,"Female",178,1.67556468172485,44.4955509924709,1,12.1670088980151,1989-04-17,2015-06-20
"995",995,1972-11-01,2017-05-01,"Male",142,2.85831622176591,44.4955509924709,1,12.1670088980151,1989-06-26,2014-10-21
"996",996,1972-11-01,2017-05-01,"Female",92,1.8590006844627,44.4955509924709,1,12.1670088980151,1990-07-31,2014-07-25
"997",997,1970-11-01,2015-05-01,"Male",138,1.02121834360027,44.4955509924709,1,14.1683778234086,1989-07-08,2014-07-04
"998",998,1974-11-01,NA,"Male",146,2.90759753593429,45.1663244353183,0,10.1683778234086,1992-11-01,2016-10-07
"999",999,1972-11-01,NA,"Female",337,0.837782340862423,47.1649555099247,0,12.1670088980151,1990-03-30,2019-12-04
"1000",1000,1966-11-01,2014-05-01,"Male",118,1.82067077344285,47.4962354551677,1,18.1683778234086,1990-03-24,2013-10-30
"1001",1001,1971-11-01,NA,"Male",133,1.9192334017796,48.1670088980151,0,13.1690622861054,1990-05-24,2017-10-20
"1002",1002,1970-11-01,NA,"Female",461,0.944558521560575,49.1663244353183,0,14.1683778234086,1985-05-23,2019-12-06
"1003",1003,1965-11-01,2017-05-01,"Male",51,2.42847364818617,51.4962354551677,1,19.1676933607118,1990-04-29,2014-07-05
